Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Server""",4.0,5.0,5.0,3.0,4.0,4.0," Aug 23, 2015",Current,Waitstaff/Server,"Chicago, IL",Yes,Neutral,Neutral,Part-time,,"My teammates are awesome and Management is very proactive, and supportive. Everyone looks out for one another.",The schedule typically isn't posted until two days before it starts.,Expand the training program. Implement more incentives.
"""Great Management""",3.0,3.0,5.0,1.0,2.0,2.0," Sep 3, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,"Always having cash on hand. You make your money mostly on tips, so leaving with your cash after every shift can be refreshing and extremely motivating.<br>Working less hours, but still making money. A lot of times you have the chance to work busy shifts, but end up making a day’s pay in a few hours. Instead of a 9 to 5, 8 hour days, you can make your money in sometimes 5 hours or less.<br>Always active. Serving tables means running around grabbing this and that, carrying trays, bringing plates to tables, etc. By constantly moving you are constantly keeping fit rather than sitting in one chair for hours at a time, staring at a computer screen. You’re always on the move.<br>You’re around people. Being around people means hearing interesting stories, interacting and laughing. You also get to witness some pretty crazy stuff (read our True Stories) because, let’s face it, there is always something interesting happening if you’re around people. If you’re a social person than this is your best opportunity because the friendlier you are…the better the tips!","With experience and loyalty comes great responsibility. That basically means that the more you know about the restaurant, whether it be from hostess to the back of the house, the more work you may have to do compared to your coworkers. People will rely on you and expect more of you, which could make for even more stress from you. Will you get paid for the extra weight you pull? Maybe not.<br>Having to work weekends. If you’re working in a restaurant, there is pretty much a 100% chance of working weekends. While all of your friend, family and loved ones are off on weekend getaways and having dinner parties, you are the one “stuck serving” all the people out for a night on the town.<br>Always having money on hand. Yes – this is also a pro! But, people who are apt to spending the cash they have could have a major problem with managing their money. Cash is so easy to spend, especially if all the staff is going out for a drink afterwards.<br>After a while – it takes a toll on your body. So many times, servers who have been working for years will feel the effects of carrying heavy plates and constantly being on their feet. Back problems and knee problems are not uncommon. Being a server puts a lot of stress on your body.<br>No benefits. Whereas other companies give their employees benefits from sick days to dental, most restaurants do not provide that for their employees. Are you sick? You have to show up or you don’t get paid.’<br>Having to deal with @$$holes. Yup, I hate to say it, but it’s true. People can be jerks and you will deal with a lot of them. It varies from people who know nothing about the restaurant business, impatient people, people who think you’re their slave, and just plain down-right MEAN people. I’m not saying you have to take whatever crap people throw at you, but if you don’t have a thick enough hide to let some thinks just roll off of you…then this is not the job for you.<br>The bad co-workers. Oh my goodness…there are so many of them! Bad coworkers will ruin your day and can make you lose your mind. It’s always the co-workers who are always late, constantly check their phone in the back, sneak out a million times a night for a smoke break, ignore their customers, talk back to the kitchen, are rude to your tables, asking for replacements but never replacing anyone, and run around looking like they are busy but never actually lifting a finger. It can drive you NUTS!!! Sometimes it makes you think “Why do I bother working so hard?” and can make your motivation just plummet to the ground.",Not all restaurants are the same. Each individual restaurant has their own sets of advantages and disadvantages to working as a waiter or waitress. Part of the decision is at least knowing what could potentially happen and having an all around idea of the good and the bad. Take both sides into consideration when opting to serve tables and be ready for the best…and the worst.
"""Love-Hate Relationship""",4.0,,,,,," Aug 20, 2015",Current,Host,"Baltimore, MD",Yes,Yes,Yes,Full-time,,You get to work with some great people and you're all basically one big dysfunctional family together. It's a great place.,While I do love my coworkers. Management can be a bit out there at times. Like hiring 6 servers in 3 weeks and 0 hosts... But you complain about needing Hosts for months on end.,
"""Server and Hostess""",5.0,,,,,," Aug 13, 2015",Current,"Hostess, Server","Phoenix, AZ",Yes,Yes,Yes,Part-time,More than 8 years,"I have been working for Red Robin for 8 years now and I love it here. The atmosphere is great, my management is amazing.","There are no real cons, like every job you can't help the people you work with or the people who come in.",
"""Great Company to work for""",5.0,3.0,5.0,5.0,3.0,4.0," Aug 14, 2015",Past,Server,"Folsom, CA",Yes,Yes,Neutral,Part-time,More than a year,"Family Oriented, Great job while your going to school","Little bit political, late hours on week nights",Keep it up
"""Wonderful for college students!""",5.0,5.0,5.0,4.0,5.0,5.0," Aug 11, 2015",Past,Server Trainer/Bartender,"Beavercreek, OH",Yes,Neutral,Neutral,Part-time,More than 3 years,Amazing money. Very willing to work with your schedule. They train you in as many areas as you like. They offer increasing responsibilities to those who ask!,"There really weren't any. Sometimes, the hours were long but that can happen at any job, especially in a restaurant. Sections were smaller than at other restaurants but the turn and burn style helps make money anyway.","Keep it up! Maybe keep a closer eye on management and how they talk to staff. I know for some this is a lifestyle, but most of your employees are working towards something else. Alienating them by saying they should leave if they aren't wholly committed is a bit much. Then again, you can always have a bad apple. Honestly, I think the majority of management was amazing. My favorite restaurant experience, hands down."
"""Cook""",3.0,3.0,5.0,5.0,3.0,2.0," Aug 21, 2015",Past,Line Cook,"Miami, FL",No,Neutral,Neutral,Full-time,More than a year,Red Robin is a great example of a corporate restaurant. They do an amazing job of creating a culture and giving employees an opportunity to grow and advance.,"To much emphasis on having managers and managers in training rotate through the restaurant, creating situations where problems arise from having multiple members of management in situations they don't fully understand.",Keep the kitchen managers in the kitchen and the floor managers on the floor. Don't focus on cross training so much that it slows down service.
"""Server""",3.0,3.0,4.0,2.0,1.0,2.0," Aug 24, 2015",Past,Anonymous Employee,,Yes,Neutral,Yes,,Less than a year,"Quick money, decently busy, friendly enviornment","Poor management, no communication, micromanagement",Promoting from within is not always the best
"""Not the best Place""",2.0,,,,,," Aug 24, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than a year,Money is great because a lot of people eat there,"Management doesn't take care of employees, turn over rate is high.",
"""Server""",5.0,5.0,,,,," Aug 6, 2015",Current,Anonymous Employee,"Tampa, FL",No,No,Neutral,Part-time,,Awesome company to work for,"bad scheduling app, hard to switch shifts and contacts managers through the app",
"""red robin is a fun place to work with right people""",3.0,3.0,2.0,2.0,2.0,2.0," Aug 19, 2015",Current,Line Cook,"Carmel, IN",No,No,Neutral,,More than a year,"fun, good pay, work life balance, caring people, great food","low hours, bad training,a lot of work,dmo,weekends",
