Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great""",4.0,3.0,5.0,4.0,3.0,3.0," May 20, 2015",Current,Reataurant Manager,"Dallas, TX",Yes,Yes,Yes,Full-time,More than 5 years,Pay well and room for advancement along with tons of recognition,Late nights along with upper management who sometimes don't seem to care about you if your not a GM,Continue to add great big rocks that make life easier
"""how""",5.0,5.0,5.0,5.0,5.0,5.0," May 21, 2015",Current,Anonymous Employee,,No,No,Neutral,Part-time,Less than a year,I love chilis it's very exciting,"Nothing, I love chilis and it's a great job",
"""Fine Place to Work -- Not great customers""",3.0,3.0,2.0,,,," Jun 5, 2015",Past,Server/Waiter,,No,Neutral,Neutral,,More than a year,The people I worked with were fun &amp; acted like a big family.,"Customers -- The customers at the store I worked in were some of the worst customers I've ever dealt with.<br>Management -- At the store I worked in, the GM was very un-confrontational. He would not deal with issues head on, and would avoid problems all together.",
"""Chili's Bar And Grill""",5.0,5.0,5.0,4.0,5.0,5.0," May 20, 2015",Past,Mississippi,"Tupelo, MS",Yes,Yes,Neutral,Part-time,More than 3 years,One of the pros to working here was that the environment is great. The managment really worked with my schedule.,I really do not have any cons. Working here was great. The management was great. The atmosphere was wonderful.,My advice to management is to never change.
"""Good money, a lot of stress at busy locations""",3.0,2.0,3.0,3.0,2.0,2.0," Jun 4, 2015",Current,Go Cashier,"Lakewood, CA",Yes,Neutral,Neutral,Full-time,More than 10 years,Great place to make good money. Very stressful work environment if you were it wouldn't look at these locations. Management turnover is high at my location. Consistency is usually an issue.,"No consistency, high stress, dealing with hungry people.",Management is usually overwhelmed but tries very hard.
"""Really good money for just working Togo""",4.0,3.0,3.0,3.0,4.0,3.0," May 19, 2015",Current,Go,"Dallas, TX",Yes,Neutral,Neutral,Part-time,,I get the hours I want and the shifts I want. I also have lots of regulars.,"The cooks can be very difficult to work with, probably because they just don't care anymore. They don't read the tickets and make the food correct most of the time and when you ask them to put tickets on the boxes like they are supposed to or make the food correctly you get yelled at because it's your fault and never theirs. They need to have more printers on the line so when the food gets bumped the cooks can have a chit to put on the box that is easy access for them.",
"""Line Cook""",4.0,4.0,3.0,3.0,3.0,4.0," May 18, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,I enjoyed the teamwork and overall family-like connection I had with my coworkers. I actually enjoyed coming in to work.,The work can be very demanding for very little pay.. I've had to bite the bullet on this fact for a few years.,"Just be sure that you treat you're employees with respect and don't take advantage of your authority - at the end of the day, we're all human, no one is above anyone else."
"""Server""",4.0,3.0,3.0,,,," May 18, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,,More than 3 years,Working at Chili's is like working for any other chain restaurant. Menu is always changing as well as procedures. A lot of the restaurants are getting a new remodel which looks much better than the previous.,"Disconnect between Corporate and the actual restaurants and depending which store you work at, customers can make or break your night.",I never had an issue with management at the stores I worked at. There were always at least 3 managers in the restaurant and all were usually very different.
"""Server""",4.0,3.0,5.0,3.0,2.0,5.0," May 18, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"Great flexibility, Great co-workers, Fun enviornment","Have to work late nights, weekends, and holidays",
"""Overall great place to work""",4.0,4.0,4.0,3.0,5.0,4.0," May 19, 2015",Past,To Go Associate,"Pasadena, TX",Yes,Yes,Neutral,,More than a year,"Pay was above average, managment was friendly, managment worked with your schedules","Working long hours, not many breaks if any",
"""Line cook""",2.0,2.0,2.0,2.0,1.0,1.0," May 31, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,"Good pay, plenty of hours, decent paycheck",nearly everyone is on drugs and calls in,Start drug testing actually hire good people
"""Server""",2.0,3.0,2.0,3.0,2.0,2.0," Jun 1, 2015",Past,Anonymous Employee,,No,No,Neutral,Full-time,,Good flexible job if in school or for extra cash on the weekends. Can earn around $27/hour average if at a good-tipping location.,"More and more duties delegated to less and less workforce. They're cutting labor, due to rising minimum wage. Cash can be very inconsistent.","Focus on healthier fare, one of the fastest growing markets. Use less waste in food prep, such as stop cooking food in plastic bags."
"""Culinary Manager""",4.0,4.0,5.0,4.0,4.0,5.0," May 14, 2015",Current,Culinary Manager,"Louisville, KY",Yes,Yes,Neutral,,More than a year,ERJ Dining is an employee focused company.,Not enough to make a list.,
"""Great money for hard workers""",4.0,2.0,5.0,3.0,4.0,3.0," May 11, 2015",Past,Server Trainer/Bartender,"Pensacola, FL",No,No,Neutral,Full-time,More than 3 years,"Flexible schedules, good opportunity to create regulars, great pay for the right person, fun atmosphere and highly recognizable name","Understaffing, favoritism, gossip, unconventional working hours, sometimes bad tippers, poor attitude of coworkers and ineptitude",Listen to your key employees. Don't let a few loud people skew the voice of the entire staff. Do not hand over your power.
"""Chilis Manager""",2.0,1.0,2.0,4.0,4.0,2.0," May 18, 2015",Current,Restaurant Manager,"Lafayette, LA",No,No,Neutral,Full-time,More than 5 years,"The pay is the best in the industry. Great benefits, free meals for you and your family. Good menu, smart marketing. Lots of potential to build a strong customer base at your location. If you enjoy a challenge, you will be challenged.","50-60 hours a week minimum. You will never get to stop and eat, breaks are non existent. I've yet to meet a manager with a normal family life. The place is a pressure cooker. You are constantly pressured to send your servers, hosts, and cooks home to save on labor, then hope that you don't get a rush because YOU will have to fill all those roles. It's a schizophrenic management strategy that is impossible to win with. You are encouraged to ""call workers off"" - basically tell them not to come in to work if you feel it's going to be a slow day. Schedule them to work... Then tell them you don't need them! (Then wonder why people don't follow their schedule - ppl are always late, not showing up for shifts). It's Crazy.<br>The company is so obsessed with saving on labor that none of the hourly workers ever aspire to become managers because they see how abused the managers are. Since they are salaried, the managers are viewed by the company as mules... They are always pressured to send the hourly workers home (get them off the clock) and the managers end up having to take tables, bag to go orders, answer phones, seat guests, finish the prep work, etc. They work like dogs. Guests often stand at the door without being properly greeted because their is no host on the clock and everyone else is spread too thin around the restaurant. The company has a nice veneer, but its a corporation... No soul. It's all greed and profit-based once you get down to it. You feel suckered after working there a short while.","Mandate a thirty minute meal break for managers. Have GMs limit the hours their managers work and stop using them as prep cooks, hosts and servers to save labor. My daily tasks include doing prep work that most other restaurants would have a cook do. Give managers leeway with labor. Most of my shifts have a10-15% labor margin! That's incredibly good, why are you still obsessed with cutting labor? Cut ME a break once and a while!"
"""Good restaurant job, some inconsistencies and changes though""",4.0,,,,,," May 8, 2015",Current,"Server, to Go Specialist, FOH Expo/Quality Assurance",,No,No,Neutral,Full-time,More than 3 years,- Flexible scheduling<br>- Easy to cross-train in different areas,"- Not many incentives for long-term employees, difficult to receive anniversary bonus<br>- Lots of menu changes",
"""Depends On the Restaurant You Work At""",2.0,1.0,1.0,2.0,2.0,2.0," May 20, 2015",Past,Host/Hostess,,Yes,Neutral,Neutral,Full-time,More than 3 years,-Some amazing co-workers and one good manager out of the three<br>-Customers where amazing and I got tipped as a hostess from regulars since Servers are not required to tip hostesses out<br>-Good Food,"-Moving up is difficult and I was promised only three months of being a hostess and then my manager six months later after me being a hostess told me he never had any intention of moving me up.<br>-Servers are not required to tip hostesses out, but hostesses where bullied into bussing servers tables since Chili's did away with busboys.<br>-Minimum wage pay, they don't always follow labor laws, worked several twelve hour shifts without a break.<br>-Short notice on meetings. Supposed to have monthly meetings and then we didn't- if we had a meeting we where not told until three or four days before and still required to show even if we had other obligations.<br>-High turn over rate.. I stayed for seven months and at the end of the seven months we had 4 hostesses that where hired and had already quit. The only same people that where there was the head chef, managers, a bartender, a server, and myself. They didn't train me until a month into me working on the floor, which made no sense.<br>-Time off is so hard to get- I am a college student who handed in my Christmas break and Spring Break days in when I was hired in August and told them I had to have those days off- the dorms would close so I had to go back home- told it would not be a problem and then I had to fight to get Christmas break off and I ended up quitting a week before Spring Break because after they said for the last two months it would not be a problem, they then scheduled me and when I told them I couldn't work they said oh well. I quit after that.<br>-They don't hire enough people. We had three hostesses including myself. Two could only work lunches and not weekends. I ended up working every single night and doubles/triples on Saturday and Sunday. I am full-time college and said I could not work more than 25 hours a week and they said that was fine when they hired me. After the first month my hours where 35 to 45 a week- when I said I needed them backed down to what we agreed on, they said no and that they couldn't since they didn't have enough people to work and couldn't hire anyone else.<br>-Got told I would have to drive to the other Chili's thirty minutes away during my break (when I got one) to pick up extra food but couldn't do it on the clock (in case I got into an accident-they didn't want it on their time) and never compensated for gas. Told it was part of my ""job responsibilities.""<br><br>Chili's itself is an amazing company. I never got to see benefits and getting my shift meals where always hard. Older workers would bully the younger and newer ones. I had a girl pour a drink on me on purpose (a worker) and the manager didn't do anything about it so I smelled of alcohol the rest of my shift and then got in trouble for it. I have friends who worked at other Chili's and they love it and haven't had a problem. It depends on the MANAGEMENT. I ended up waiting 3 days in a row for over a hour and a half each day for an interview with each manager- that should've been my red flag.<br><br>Also, Chili's does not drug test. That was a huge problem.","Don't lie to your employees, treat them like they are valued. If there is a problem, don't tell them to just tell another crew member where to go and how to get there, help them solve it. Work with your employees. I had several regulars who loved me and got mad when I told them I was leaving, I was valued by customers but not by the staff and that was why I had to leave. I stayed so long because of the amazing customers. Be considerate, employees are people also."
