Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great company to work for.""",5.0,4.0,4.0,5.0,5.0,4.0," Aug 18, 2014",Past,Bartender,"Miami, FL",Yes,Yes,Yes,Full-time,More than 5 years,You can make good money depending on what position you have.,Long hours depending upon position but worth the money.,
"""Very unpleasant""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 24, 2014",Current,Waitress,"Freehold, NJ",No,No,Neutral,Part-time,Less than a year,the experience of meeting many different types of people and gain a little more experience waiting tables.,"The management is awful. Extremely unproffesional..such as when you ask a question as an employee they act super rude and bothered. There is a manager named trish there that will ask you to clock out to eat(remind you the pay an hour is $2.13). If you fail to do so you will get a write up. Also, chuck the GM is condescending and doesn't really know how to effectively communicate with people neither does Trish. The managers pick favorites and unfortunately I wasn't one of them. The food is mediocre and the place is filthy due to the favorites doing a half job. The place is extremely clique and dramafilled. If you're pretty and nice this is not the environment for you. Route 9 freehold Nj t.g.I Fridays is messed up. Don't work there. To further back my statement up, a lot of other people have threatened to quit, or are quitting. I worked very hard and did my very best while I worked for this company but the last night I worked I was told by the GM I wasn't a team player and I didn't contribute anything to the company. In that instance I knew I worked for a company that didn't value my hard work and considers their employees disposable . horrible company to work for!",learn to better communicate with ALL employees not only the ones who brown nose you all day. Also learn to include everybody and notice everyone's individual accomplishments.
"""Fun""",3.0,4.0,5.0,3.0,3.0,3.0," Sep 1, 2014",Current,Host,"Merrillville, IN",Yes,Yes,Yes,Part-time,Less than a year,Fun place to work.<br>Good hours and and tips.,Heavy workload<br>Not enough pay compared to work,
"""Not the best place to be a server""",3.0,3.0,4.0,3.0,3.0,2.0," Aug 30, 2014",Past,Server,"Tulsa, OK",No,Neutral,Neutral,Full-time,More than a year,Co-workers were great! Company is constantly striving to keep up with the latest and greatest drinks &amp; entree's while providing the all time favorite's with consistency. Atmosphere is nostalgic!,"Too much negativity in leadership, there was little promotion of great attitudes and fun atmosphere. There were problems with keeping leadership on premise and 2 manager's were promoted to other locations with pay increase that were not high energy, uplifting manager's. The customer's felt the negativity in the restaurant and you could tell which one's fed off it because they were the one's asking for comp's. The Tips were ok but when you advertise a $7.99 lunch you're going to get a $5.99 customer all day every day.",Consider discussing Golden Rule management styles and keeping a positive attitude towards all employee's and guests. Focus on the pros of what has made TGIFriday's a great place to work and enjoy dinner &amp; drinks!
"""Good place to work""",4.0,2.0,3.0,3.0,1.0,3.0," Aug 15, 2014",Past,Hostess,"Normal, IL",Neutral,Neutral,Neutral,Part-time,More than 3 years,"Interacting with customers constantly, great food, fast paced environment","Not consistent income, no room for growth",Promote from within
"""good to start""",4.0,3.0,3.0,3.0,2.0,2.0," Aug 11, 2014",Past,Server,"Raleigh, NC",No,Neutral,Neutral,Full-time,Less than a year,Good to start for corporate restaurant,lack of leaders not much help from other staff,Better training and better benefits
"""Everyday is Friday""",3.0,4.0,4.0,4.0,4.0,4.0," Aug 25, 2014",Current,Hostess,"Carlsbad, CA",Yes,Yes,Neutral,Full-time,Less than a year,"Located a few miles away from Legoland, which calls for a great volume of guests with children and tourist during the summer.","Staff support is poor, but on the rise.",
"""Line cook""",5.0,5.0,4.0,5.0,5.0,5.0," Aug 6, 2014",Current,Line Cook,"Hamden, CT",Yes,Yes,Yes,Full-time,Less than a year,My crew members the way they work as a team,Not enough hours for all the kitchen crew,Need to be able to work each crew members #40 or more hours a week
"""Disturbing""",2.0,2.0,1.0,1.0,2.0,1.0," Aug 15, 2014",Current,Hostess,"Bridgewater, NJ",No,No,Neutral,Part-time,More than a year,Great to work around people in my age group.,"Horrible pay unless you work a billion hours a week. Scheduling is not reliable, therefore it's hard to pay bills and meet deadlines. Management will tell you they will move you up as a server or bartender, and you end up being led on for months, maybe even a year or so. Then, once they finally tell you they'll move you up (for real, this time), they take weeks and weeks to get you there. Customers are rude and inconsiderate, and there is so much drama. Coworkers leave on a busy Friday or Saturday night to have sex in the employee bathroom. The place is filthy. No one takes responsibility for their own problems. Drama, drama, drama. Management is horrible. They think they're high and mighty when they have no idea what in the world they're doing. It's scary that they let some of these people run a restaurant. I currently work here, but I'm looking for a new job. I can't stand this place.","Get new management, treat employees with respect (were human beings too, after all), and increase pay/regulate hours!"
"""Great company to work for""",5.0,4.0,5.0,5.0,5.0,5.0," Aug 1, 2014",Current,Hostess,,Yes,Yes,Neutral,Full-time,Less than a year,"Many positive aspects of working for TGIF's include flexible schedule, good pay, opportunities to advance in the company,and fun atmosphere. My location has exceptional management. and I sincerely enjoy being an employee at Friday's.","I personally cannot think of any cons worth writing on here. Any negative aspects would be anything anyone who works a service job would experience and has nothing to do with the company in particular (for example, long shifts that are often late night). However that comes with the type of job and is understandable.",I do not have any advice for management except to keep up the good work.
"""Great company with minimal flaws!""",5.0,4.0,4.0,5.0,4.0,4.0," Jul 31, 2014",Current,Talent Acquisition,"Dallas, TX",Yes,Yes,Yes,Full-time,More than 3 years,Very casual work environment with a fun atmosphere. A very real open door policy with everyone. Executives are smart and inviting. Lots of opportunity for growth inside the company.,"Vacation time and benefits could be better, but they're not bad. Pay is generally very good.","Increase flexible hours and vacation. Generally, everything seems to be on the right track though."
"""A great and valuable experience.""",5.0,5.0,5.0,5.0,5.0,5.0," Jul 30, 2014",Past,Head Bartender,"Southfield, MI",Yes,No,Yes,Full-time,More than 5 years,"Great people, great atmosphere, always fun and exciting, quality food and entertainment!",Need to hire more from within.,
"""Horrible Company to work for""",1.0,2.0,1.0,2.0,1.0,1.0," Sep 3, 2014",Past,Server,"Jackson, TN",No,No,Neutral,Full-time,Less than a year,It.'s a nice looking restaurant. That's it.,"Management was always changing, co workers tried everything to get new people fired, food is disgusting, bad pay, rude customers, if you're sick they still make you stay and work around the customers",
"""Management was always back and forth and by the end of my time there our General Manager was fired for stealing.""",3.0,1.0,3.0,1.0,1.0,3.0," Aug 6, 2014",Current,Server,"Kalamazoo, MI",No,No,Neutral,Part-time,More than a year,Work well with your hours and school when needed. Benefits were not available to anyone but management.,"Management was terrible, the kitchen would take up to an hour on some night to get food out on time.",
"""Long, Late Hours""",2.0,1.0,4.0,3.0,4.0,2.0," Aug 6, 2014",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,"The closeness developed between employees. Being able to become friends with customers, Bonus is good if able to attain the goals that are set. Except when stores start to bonus it seems that the bonus structure is changed,.<br>Number of vacation weeks is very generous","Long late hours, General Managers are able to leave early, Quality of life as it probably is in many restaurants is non-existent",Spend more time in your units.
