Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Pretty good experience""",4.0,,,,,," May 21, 2015",Past,Hostess,"East Islip, NY",No,No,Neutral,,More than 3 years,"As a season employee, there was never any problems going back when I needed to work. Pretty flexible with time off when needed.","Wanted to move up to serving but never got the chance. The reason they gave me for that was because I was only a seasonal worker. What was annoying though was that they would give serving positions to people that have never worked with the company before and some who have never had experience serving at all. When I was hired they told me you would need to be on the host stand for at least a year before they moved you up, meanwhile I worked there for about 3 years and was never made a server. Even though I was only a seasonal employee, I felt as though I was more qualified than a lot of people that were receiving the serving positions.",Practice what you preach
"""hostess, salaries""",2.0,1.0,2.0,3.0,1.0,1.0," Jun 4, 2015",Past,Anonymous Employee,,No,No,Neutral,Part-time,,love the food there and some what the atmosphere,"its not a well paying job, waitresses want you to clean there full table, to much job to get pay so little in a month i got payed $230.00 including my tips",
"""Corporate ehhh""",2.0,1.0,2.0,2.0,1.0,1.0," Jun 2, 2015",Past,Server,,Yes,Neutral,Neutral,Full-time,,possibility for high pay in tips from long hours and busy traffic,poor clientele leads to low morale and low tips per table; long shifts in the evening,promote within
"""FOH Manager""",4.0,4.0,4.0,3.0,5.0,4.0," May 18, 2015",Past,Anonymous Employee,,Yes,No,Neutral,Full-time,Less than a year,I did enjoy my position. I was given liberal opportunity to increase bar sales. I admired that fact they were involved in giving back to the community.,Women do not receive the same respect as men do in this position. I even had my idea that I was presenting at the next Assistant Manger meeting for his meeting he presented to his General Manager meeting.,Continue to recognize and promote Women in Management as well as encouraging them to bring their own unique prospective an input and allowing them to implement them. Please intensify Diversity tolerance.
"""Hostess""",3.0,2.0,5.0,3.0,3.0,3.0," Jun 1, 2015",Past,Hostess,"Knoxville, TN",No,Neutral,Neutral,Part-time,Less than a year,"Good company to work for, nice team members",Not enough hours. Try to make sure long term employee are taken care of first.,Don't over hire. Leave hours for us too
"""Line cook""",1.0,1.0,1.0,1.0,1.0,2.0," Jun 21, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Get to sometimes eat for free,You have to deal with a lot of bull and won't get a raise for a long time,Management is horrible.
"""Bartender""",5.0,5.0,4.0,4.0,4.0,3.0," May 15, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Loved how efficient and clean the restaurant ran. The clientele was great!,"I hated that I could not personalize my bartending. For example, tossing bottles, making new drink recipes, or simply adding sprinkles to birthday sundaes.","I had issues with managers playing favorites, which prohibited me from feeling like I was a valued employee."
"""Server""",2.0,1.0,1.0,2.0,1.0,1.0," May 30, 2015",Past,Anonymous Employee,,No,No,Neutral,Part-time,More than 3 years,Guaranteed hours for the most part,"Worst place to work, very unprofessional , tips were bad, customers were extremely rude",
"""Bartender/Server""",4.0,2.0,5.0,2.0,2.0,2.0," May 15, 2015",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Full-time,,Coworkers are usually fun and flexible hours. Not to mention the food isn't too bad lol,"Upper upper management usually pretty annoying and the money isn't a,ways great.",Quit being so corporate. People are going to love the Bee no matter what so relax a bit huh
"""assistant manager""",3.0,2.0,4.0,3.0,3.0,4.0," May 27, 2015",Past,Assistant Store Manager,"Lutherville Timonium, MD",Yes,No,Neutral,Full-time,More than a year,New menu ideas are took seriously,Management don't have sense of urgency,Move faster
"""it was cool""",5.0,5.0,5.0,5.0,5.0,5.0," May 8, 2015",Past,Food Server,"San Bernardino, CA",Yes,Neutral,Neutral,,Less than a year,You can be a deadbeat and work here. Haven't been drug tested so I can still party as hard as I want which is cool if you know what I mean.,Lots of work. Sometimes you get super lame or high maintenance people that come in. That part really sucks but whatever. Ya know. Their food isn't great either.,Let people do their thang. Im just trying to fill up the twenty word minimum at this point. Kinda weird that they make you do that. What if you really don't have much to say?
"""General Manager""",4.0,2.0,3.0,4.0,4.0,2.0," May 12, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 8 years,"Good salary and great bonus potential. Expierence in all aspects of running a restaurant, P&amp;L knowledge, budget execution , team building and recognition.",Fifty hour work week and having to work the weekends.,
"""good stuff""",4.0,3.0,3.0,3.0,3.0,3.0," May 12, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,a nice place to work,some long hours on weeknites,
"""Honest Review""",5.0,3.0,5.0,5.0,1.0,5.0," May 12, 2015",Past,Host,"Danville, VA",Yes,No,Neutral,,More than a year,Wonderful learning expierence but could have been more professional. Never a dull moment,Too much work for to little pay... Rude customers &amp; very long shirts especially if your working nights,
"""Not suggested""",2.0,2.0,3.0,1.0,2.0,1.0," May 27, 2015",Past,Host/Carside,"Naples, FL",No,No,Neutral,Full-time,Less than a year,People were enjoyable to work with,"terrible management, corporate is way too overbearing, hard to move up, terrible hours",
"""Server""",3.0,,,,,," May 25, 2015",Past,Anonymous Employee,,No,Yes,Yes,Full-time,,Good opportunity to make decent money as long as you're able to avoid the drama and work hard.<br>Always able to pick up extra shifts each week.<br>Most managers are excellent and really care about their employees.,It can be a lot of long hours on your feet and lifting heavy things.,
"""General manager""",1.0,1.0,1.0,2.0,3.0,1.0," Jun 11, 2015",Current,Anonymous Employee,,No,No,Neutral,Full-time,,"Fast-paced environment, great team members, general standards and expectations, large corporate organization, easy to transfer and maintain relations and structured inspections","Company values change daily and monthly, poor employee recognition, high turnover rate, short staffed among management, inconsistent accountability, and poor team morale",Consistent standards and policies along with understaffing of management creates an unfavorable work environment. There is lack of a quality of home and work life which continually wants team members to look elsewhere. Upper management inconsistent and deceptive in their actions.
"""Average""",3.0,2.0,4.0,2.0,3.0,2.0," May 21, 2015",Current,Anonymous Employee,,No,Yes,Neutral,,More than 8 years,Good Management and strong service culture.,Long hours and no labor,Listen to Managers
"""manager""",2.0,1.0,1.0,2.0,2.0,1.0," May 19, 2015",Past,General Manager,"Tullahoma, TN",No,Neutral,Neutral,Full-time,More than 8 years,I enjoyed the people that I worked with at every location I worked at. The guests were also a lot of fun.,"the hours are terrible and the place is never staffed. Not enough managers, servers, cooks, etc. This was always my chief complaint.","employ enough people to excel at operations. provide quality of life to all of the employees, the managers, the servers, etc."
"""10 yrs management experience""",4.0,3.0,4.0,5.0,3.0,4.0," May 4, 2015",Current,Service Manager,"Lake Oswego, OR",Yes,Yes,Neutral,Part-time,More than a year,"Great company, who really cares about their employees. They are always looking to take that next step to improve their brand.",Say goodbye to weekends!You have to work late nights on occasion.,Look to make an impact everyday you are at work!
"""Once a great place to work!""",2.0,1.0,2.0,5.0,2.0,1.0," May 14, 2015",Past,General Manager,,No,Yes,Yes,Full-time,More than 10 years,Applebee's just sold the last 23 company stores. Now it's up to the Franchisee how things will go. Food is fantastic! Cleanliness is fantastic!,Franchise not going to pay top dollar for talent.,Great incentives with franchisee's if you are entry level. Go for it!
"""Saleman""",3.0,,,,,," May 14, 2015",Past,OHIO,"Akron, OH",No,Neutral,Neutral,Full-time,,"Plenty of free time. Great corporate culture. 24/7 fitness center, cafeteria. Good benefits. Close to the freeway.",Lousy boss. Low pay. Radically different approach to problem solving. Usually in a bad way. Innovation is not always good.,Innovation is now always good. Listen to your employees. If you don't know how to do your employee's job then you should not be micromanaging them.
"""nice coworkers""",3.0,1.0,3.0,2.0,1.0,2.0," May 11, 2015",Past,Waitress,"Kalamazoo, MI",Yes,Yes,Neutral,Part-time,Less than a year,Decent tips and fun coworkers,Long double shifts and late hours,
"""I work here but would never eat here""",1.0,1.0,1.0,1.0,1.0,2.0," Jun 1, 2015",Current,Server,"Alexandria, LA",No,No,Neutral,Part-time,Less than a year,Agreed to be flexible with my schedule.,"WAY TOO MUCH side work. Can't even take care of your tables because the side work is so extensive. After being cut, you may stay 2-3 hours or more finishing side work. Other servers have terrible attitudes here and make it very hard for new people and talk negative about everyone and then smile in their face. The kitchen is NASTY!!! I refuse to eat here. The dishes are so filthy even after being washed.",Get a better Dishwasher unit or fix the current one.
"""Great job for a college student.""",3.0,5.0,4.0,4.0,2.0,3.0," May 9, 2015",Past,Server,"Germantown, WI",Yes,No,Neutral,Full-time,More than 8 years,"Applebee's has Flexible hours, you get a good discount on food, and it has a nice, relaxing environment with friendly staff.","Late nights at Applebee's tend to be really busy and stressful. To work here, you have to be very fast paced and have a good attitude all the time.","Overall, the management did a nice job at this particular location."
"""Have to deal with irrational hungry people""",3.0,5.0,1.0,5.0,2.0,3.0," May 10, 2015",Past,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than a year,Quick cash in your pocket everyday,Consistent sum is not guaranteed,It's a food industry there is no way to make it harder or easier.
"""General Manager""",5.0,1.0,5.0,5.0,5.0,5.0," Apr 15, 2015",Current,General Manager,"Fort Wayne, IN",Yes,Yes,Neutral,Full-time,More than a year,"Great leadership, wonderful values. Solid track record and great upward mobility.",Quality of life suffers from restaurant schedule and atmosphere.,
"""busboy""",4.0,3.0,3.0,4.0,3.0,3.0," Apr 21, 2015",Past,Busser,"Bronx, NY",Yes,Yes,Neutral,Part-time,More than a year,clean tables check the bathroom put ice in the bar area run food ect,come on time responsibility respectful,work hard and and work done
