Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Work load is heavy but it is enjoyable.""",5.0,3.0,4.0,5.0,4.0,5.0," Aug 17, 2014",Current,Anonymous Employee,"Houston, TX",Yes,Yes,Yes,Full-time,More than a year,"Huge growth opportunities, new restaurant openings throughout the country. The future is very bright. The pay is higher then most in the industry","Late hours, heavy work load. The pizza slash sports bar style restaurant creates some late and long hours. Once you get that part down it is great!",
"""It's was an experience""",1.0,2.0,2.0,1.0,1.0,2.0," Sep 24, 2014",Current,"Bartender, Server",,No,Neutral,Neutral,Part-time,More than a year,Pretty good area money was good if you were on the floor,Management was unfair. A lot of favoritism they wouldn't acknowledge a good worker and give everything to the ones that didn't deserve it.. Made a lot of good servers that opened that restaurant leave. just very unprofessional even the general manager,Stop letting the power get to your head
"""learned alot""",3.0,3.0,2.0,4.0,3.0,2.0," Sep 2, 2014",Past,Server,"Sacramento, CA",No,Neutral,Neutral,Part-time,More than 3 years,"learned how to work a cash register , how to communicate efficiently with guests, how to work with a sense of urgency and be on my toes, learned to multitask, worked with my school schedule well and always gave me time off when i needed it (for the most part)<br><br>learned customer service skills i can use in any job and met alot of people through it that i love","physically and mentally tiring, having to wait on people and do tedious and mundane tasks at times, and feeling like i was not appreciated for the work i did, and also feeling like i could be easily replaced. corporate rules and regulations made it safe but also was annoying at times all the things we had to adhere to. not very personal. managers made it better though. most.",advice to my GM!! try and connect more and make an effort with your employees!! maybe theyll stick around longer if you try!!!
"""Very flexible schedule and fun to work with""",5.0,3.0,3.0,3.0,3.0,3.0," Aug 11, 2014",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,,Flexible Schedule<br>Good money<br>Fun staff<br>Hotschedule scheduling system is legit,Lower income guests who don't tip at times,
"""Don't waste your time""",3.0,,,,,," Aug 29, 2014",Current,Food Server,,Yes,Yes,Neutral,Part-time,More than a year,discounts<br>free training meal<br>its a job,poor training. poor management ommunication,Communicatioon &amp; Respect
"""Get it together""",3.0,3.0,5.0,2.0,2.0,4.0," Aug 27, 2014",Current,Hostess,,Yes,Yes,Neutral,Part-time,More than 5 years,"Great supportive environment,high energy,great food,lots of employee appreciation events,hot schedules is a godsend!","unfair hour distribution,disorganization,lazy coworkers,managers allowing certain people to get away with safety rules.","Distribute the hours more fairly among your staff! it doesn't make sense for a host with a wide open schedule to work 2 days a week while someone who is in take out or is a server works 4 days a week serving + 2 shifts as a host. also, why hire more and more hosts when you can barely give hours to the ones that you already have?<br><br>consistency would make things a lot easier. it is very frustrating for one person to train you on how to do something and then someone else turns around and tells you that what you learned is completely wrong,then someone else comes and yells at you for making a huge mistake when two other experienced team members taught you how to do it that way."
"""New style of casual dining and a fun atmosphere.""",5.0,3.0,5.0,3.0,3.0,," Aug 7, 2014",Current,Server,"Lewisville, TX",Yes,Yes,Neutral,Part-time,More than 5 years,This company has provided me with a challenging work environment as well as job stability throughout the years I've dedicated to it.,"The fast paced work environment can take a physical toll after time. Additionally, the potential turn over rate can make team building a challenge.",The management staff should not change around restaurants as often.
"""Nice place, great people, too many managers.""",4.0,4.0,3.0,4.0,3.0,," Aug 1, 2014",Past,Front of House Server Trainer,"Springdale, OH",Yes,Neutral,Yes,Full-time,More than 3 years,1. The money. 2. The people. 3. The food. I made great money to support my family. I had great co-workers that I maintain contact with for the most part. Their food is great! Standard benefits package was nice. I do not know if they still have it but it was free as long as I worked a minimum of 33 hours and signed up for it!,Somewhat unsteady shifts. Angry guests. In the first three years went through four general managers alone. Corporate brought in a manager from outside instead of internally. Eventually the manager who should have been promoted was.,
"""Great place to work""",4.0,,,,,," Jul 24, 2014",Past,Line Cook,"Rancho Santa Margarita, CA",No,Neutral,Neutral,Part-time,More than a year,You stay busy as hell.,Poor communication unless your Hispanic.,Motivate your employees better.
"""I would rate Bj's originally as an excellent employer, but it has steadily gone down hill with corporate policy's""",3.0,3.0,2.0,3.0,3.0,2.0," Aug 10, 2014",Current,Bartender,"Chandler, AZ",Yes,Yes,Yes,Part-time,More than 10 years,I think that Bj's offers excellent flexibility and opportunity to make money. If you are a capable server or bartender you have definite opportunity to make money.,Very corporate and overall feeling that you are very replaceable and not important. Management is over worked and seems very frustrated with polices coming down to them. The overall feelings are stressful and not very fun.,Upper management needs to adjust their tactics for success. They are not encouraging and treat almost all staff as if they are replaceable and not needed. They need to create a better work environment and stop making every decision based off of stock price or analyst notes about company.
"""It's a fast paced job!""",4.0,4.0,4.0,4.0,4.0,4.0," Jul 20, 2014",Past,Hostess,"Torrance, CA",Yes,Neutral,Neutral,Part-time,More than a year,They give you pretty good hours. Pay is well.,Weekends can get crazy busy. Sometimes customers would be very rude. But that's working in any restaurant or customer service job.,Management was great.
"""Some stores have great managers, but the company has gone very corporate in the last few years.""",3.0,3.0,3.0,5.0,3.0,3.0," Aug 1, 2014",Past,Server,"Chandler, AZ",Yes,Neutral,Neutral,Full-time,More than 5 years,"cash every day, great co workers, they use HotSchedules so its very easy to request time off or switch around shifts, easy to transfer. I worked in four different stores over six years","on slow days I'd leave with 15 dollars! very corporate atmosphere, always feel on edge at work",
"""Coworkers were cool and supportive.""",2.0,3.0,4.0,3.0,3.0,3.0," Aug 1, 2014",Past,Anonymous Employee,,No,No,Neutral,Part-time,Less than a year,"nice environment, great people to work with good tips.","Horrible discount, bad management, you had to follow a script when talking to guest.",You should back your employees more in guest related situations. You should be more attentive to the store needs and not hiding away in a room.
"""BJ's is a fast paced and fun restaurant to work for.""",4.0,3.0,5.0,3.0,3.0,4.0," Jul 14, 2014",Past,Host,"Huntington Beach, CA",Yes,Yes,Neutral,Part-time,More than 5 years,"I worked during the busy summer months, so there was always something going on, I was never bored. If you are a host, which I was, you got a free meal, every time you worked. It was a great summer job.","You could never predict how late you were going to be working, it all depended on the crowds. It was difficult to plan to do anything after work.",
"""Very corporately structured, annoying management""",3.0,4.0,3.0,4.0,2.0,2.0," Jul 14, 2014",Past,Server,"Boulder, CO",No,Neutral,Neutral,Full-time,Less than a year,It is a big restaurant so it is easy to fly under the radar. Very easy to get shifts covered and time off.,"The restaurant is overstaffed, and treated like children. The management seems to assume that nobody is competent.",A few easy changes would be extremely beneficial. Simple things like letting employees roll up their sleeves would do wonders.
"""Amazingly just ok!!""",1.0,1.0,2.0,2.0,2.0,1.0," Aug 4, 2014",Past,Dining Room Slave,"San Mateo, CA",No,Neutral,Yes,Full-time,More than a year,Lots of great regular guests,The not so great guests,you get what you give!!
"""Poor management team""",2.0,3.0,3.0,3.0,2.0,2.0," Jul 8, 2014",Past,Server,"San Bruno, CA",No,Neutral,Neutral,Full-time,More than 8 years,"Quick cash, free food if untipped position, great co-workers","Depending on what city, the type of crowds can either make or break a shift. Management only care about the numbers",
