Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great company! ...EXCEPT""",3.0,3.0,5.0,4.0,3.0,1.0," May 26, 2015",Past,Server,"Aventura, FL",Yes,Neutral,Neutral,Full-time,More than a year,"I've been with the company for a couple years now, I've worked for several different locations, and I loved coming to work. Cheesecake has it's own culture. Plenty of tables to flipped, and money to be made, granted the right service.","DO NOT work at the Aventura location. If you are a transfer, it will ruin your image of Cheesecake. This location is merely a store to create high numbers. Management is immature and unprofessional, and the guests are like no other (in a bad way). Stay far, far away!",Keep it classy
"""If you're looking for fast paced work...""",3.0,4.0,4.0,3.0,4.0,," May 28, 2015",Past,Prep Cook,,Yes,Yes,Neutral,Full-time,More than a year,"The restaurant is always busy so the day goes fast, 25% employee discount, free soup and bread while on duty, excellent employee meal plan you can enroll in, free cheesecake at Christmas, 2 weeks vacation after one year.","The restaurant runs lean, so 9-10 hours with no break is not uncommon; Hours can be inconsistent, therefore pay is inconsistent; You will end up working most weekends as that is the busiest time; They tend to hire kitchen managers outside the company, which makes it tougher to move up the ranks.","Adopt more of a ""promote from within"" culture for kitchen personnel"
"""cheesy""",5.0,4.0,5.0,5.0,4.0,5.0," May 12, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,,More than a year,awesome money while going to school really flexible,there really are none one of the best serving jobs,
"""Great Company""",5.0,2.0,5.0,5.0,5.0,3.0," May 13, 2015",Current,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than a year,"Great benefits, good pay, good future.",Very busy almost everyday. High hours demanded,
"""Great Managers""",3.0,3.0,3.0,3.0,3.0,3.0," May 24, 2015",Past,Server/Waiter,"Miami, FL",Yes,No,Yes,Part-time,More than 3 years,"I worked here in 2013 and the Managers were all amazing. Very kind, understanding, and generous. Love them. They love you back if you put the work forward!",The hours were horrible and extremely tiring. Everyone was tired all the time which made it a somewhat uncomfortable environment to work in.,Please hire more people! the work cannot be done by the few people working. it would greatly alleviate the working atmosphere.
"""server/food runner/cashier/baker/filler/host""",4.0,5.0,5.0,5.0,3.0,5.0," May 7, 2015",Past,Server,"Roseville, CA",Yes,Neutral,Yes,Full-time,More than 3 years,Quickly move up and change possisions. Detailed server classes. Tons of staff not difficult to pick up or release shifts.,Large menu you will have to learn a lot. All white uniform.,Be approachable. When talking to your staff try and word things so you don't sound condescending.
"""AWESOME!""",5.0,5.0,5.0,5.0,5.0,5.0," May 5, 2015",Current,Senior Manager II,"Lexington, KY",Yes,Yes,Neutral,Part-time,More than 5 years,Management training is awesome! Lots of fun and the company is very focused on guest satisfaction and performance. I am held to a higher standard than most other people.,Long hours but that is to be expected. Most shifts are varied and can cause some weird sleep habits but that's what we signed up for!,Focus on Habit #7! Have fun and be yourself! Coach and teach all you can before you move on and move up!
"""Great Experience""",5.0,5.0,5.0,5.0,3.0,5.0," May 7, 2015",Past,Server,"Huntington Beach, CA",Yes,Neutral,Neutral,,More than 10 years,Wonderful place to learn invaluable customer service skills. A great opportunity for a restaurant career or a chance to make money while chasing your dreams. I love the annual Thanksgiving feast!,Cons typical of any restaurant job. The all white uniform was horrible.,My location had a great management team. Other locations are less fortunate. Make sure your managers care about the staff. Good managers and good teammates can make or break the job.
"""Horrible Managers""",3.0,3.0,4.0,4.0,4.0,3.0," May 18, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,"Great hours, great pay.","The managers and the management system are horrible, you stay later than the time you're scheduled to get off (sometimes 2 or three hours later) every night unless given ""permission"" to leave on time, you only get a break if you work a double shift (10+ hours) or if you work a 9 hour shift exact.",Stop looking down on the employees and start treating them with more decency and like they are welcomed onto the team.
"""Not a bad experience""",3.0,,,,,," May 21, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"Great training, easy to pick up shifts","Large staff, Smaller sections, very corporate",No advice
"""Server""",3.0,3.0,3.0,4.0,4.0,," May 20, 2015",Current,Server,"Yonkers, NY",No,Neutral,Neutral,Full-time,More than a year,"good company to work for, great benefits,",management at times is not so great,pay more attention to your employees
"""Not a Great Place to work""",2.0,1.0,2.0,3.0,4.0,2.0," May 19, 2015",Past,Restaurant Manager,"Pembroke Pines, FL",No,Neutral,Neutral,,Less than a year,They pay managers well and the benefits are great. Also will work with you on your scheduling needs. You almost always get two consecutive days off in a row,"The hours are awful and if your from an outside restaurant the culture is set against you, Your ideas and contributions mean nothing unless you were an hourly that got promoted to management. Almost hostile environment if your a manager coming from the outside",Get away from the Cheesecake way or the highway and look at the restaurant from a different perspective.
"""I thought it would be great...""",2.0,3.0,1.0,2.0,2.0,1.0," May 18, 2015",Past,Server,"Wauwatosa, WI",No,No,Neutral,Full-time,,"In-depth training, can work as many hours as you want (and more), free soup and bread, outdoor seating","Management is brutal- no matter what a customer says about you, they write you up right after they yell at you and comp the guests meal. The culture of the place is like high school and the managers are the ""cool kids"" that can make or break you. The chain name attracts a lot of guests (in Milwaukee) that don't tip. A guest walked out on a bill one night and I was told by management to pay their bill or take a write up... Seriously... High Turn-over rates are to be expected with the lack of support for the servers.",Support your servers and recognize when guests are complaining just to get their meals comped.
"""Okay""",3.0,2.0,3.0,2.0,2.0,2.0," May 14, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,Lots of hours and many fun people to work with. Management and staff were all welcoming and willing to help me.,Poor working conditions and one manager was mean. Poor efficiency and managers showed laziness during clean up process,Get some new managers who aren't lazy and will work to get you out on time especially in the dish room.
"""Fast money""",4.0,,,,,," Apr 28, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,More than 3 years,"The money is consistent and there are always people coming through the door, food quality is pretty high for high-volume restaurant","A lot of favoritism, no gratuity added at all anymore even for larger parties",
"""Great Company""",5.0,5.0,5.0,5.0,5.0,5.0," Apr 29, 2015",Current,Server,"Knoxville, TN",Yes,Yes,Yes,Part-time,,Some of the best managers I have had have been at the Cheesecake Factory. Great staff and job all around,"I do not have any downsides really. I wish I could have a perfect shift every shift, but the inconsistencies of serving are always there.",Continue to do what you do. Keep up the great morale and continue to focus on what's important. It is just a great place to work in every way.
"""Natick was awful""",1.0,3.0,1.0,2.0,2.0,1.0," Jun 2, 2015",Past,Server,"Natick, MA",No,Neutral,Neutral,,More than a year,"Not many, you can make money, if you are one of the manager's favorites and if the front desk is getting tipped.","The restaurant business can attract some of the lowest forms of life. This is one of those places. Natick had the worst, immoral, unscrupulous managers/predators.",Fire all of them.
"""Senior Kitchen Manager""",5.0,3.0,4.0,5.0,2.0,4.0," Apr 21, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,,Fast Paced and fun environment,Compensation is not as good as it once was.,
"""server""",5.0,5.0,5.0,5.0,5.0,5.0," Apr 15, 2015",Current,Server,"Canoga Park, CA",Yes,Yes,Neutral,Part-time,More than 3 years,great money and schedule because you can use hot schedules to swap and release shifts.,needing a manager to do a lot of things on our computer system get annoying when you're super busy,great work!
"""busy restaurant""",4.0,1.0,5.0,3.0,4.0,3.0," Apr 14, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,"free meals, benefits for hourly employees",high stress and high expectations,
"""Decent money, but get used to holidays and feeling like you don't matter at all.""",4.0,2.0,4.0,4.0,4.0,2.0," Apr 6, 2015",Current,Bartender/Server,"Wayne, NJ",Yes,Neutral,Neutral,Full-time,,"-decent money<br>-opportunities to move up/ promotions<br>-staff discount<br>-free meals for double shifts<br>-they attempt to train everyone well and give everyone appropriate knowledge to succeed<br>-food is good, easy to sell<br>-overall staff is welcoming and helpful<br>-suggested gratuity is printed on the bottom of every check and credit card receipt<br>-ability to get shifts covered/ flexible schedule (use of hotschedules)<br>-at my location you can get your shifts covered instead of calling out by offering monetary insentives for others to pick up your shifts<br>-aside from holidays, it is almost always quite busy especially compared to other restaurants<br>-health benefits available: you have to pay for them and you are required to work a certain # of hours each week to keep them","-guests expect everything for free and many are rude and insulting to staff<br>-there are no automatic gratuities any longer<br>-plan on working every holiday for your entire employment w/ this company<br>-vacation time accrues, but who cares because it is only minimum wage, which when taken is completely eaten by taxes.<br>-1) competent kitchen, 2) competent food runners, 3) competent management, 4) busy enough to make money: pick two.<br>-management is mostly extremely poor<br>-knowledge expected by the company is honestly a quite ridiculous amount, even though the training is somewhat thorough, the extensive knowledge required, is for the large part, unattainable<br>-veteran staff are overworked and relied upon with no gratitude shown<br>-management plays favorites often: certain rules only apply to certain people, if you aren't liked you will be fired one way or another, and only certain staff's guest surveys are posted for everyone to read.<br>-Sundays are required because all of the guests on Sundays are difficult to please and a large majority of them don't tip.<br>-if you have a guest walk-out, you are blamed as inattentive server and forced to pay for their meal or be documented<br>-high turn-around<br>-high suggested tip out amounts<br>-if you do not document your cash and credit tips (separately) and tip out amounts each night for your personal records, you are sometimes required to claim more than you make if you fall short of what you ""should be making"" according to your sales","-stop making our job more difficult than it is<br>-guests do not listen to a single word we say, please print everything you'd like them to know in the menu<br>-show more appreciatation for staff (especially veterans)<br>-close slower locations during holidays where tipped staff make little to almost nothing for working those holidays<br>- fix broken machines/faucets/coolers etc.<br>-find a better way to train managers and keep them accountable. They are often truly incompetent, and most of them have no idea how to approach staff or guests. They can be insensitive, and not very understanding.<br>-find a better way to make sure your staff is tipped appropriately, either by increasing salaries to regular minimum wage in every restaurant or by including gratuities on all checks automatically, etc<br>-Stop hiring people based on looks and instead hire more competent staff who won't quit or be fired within months<br>-offer free health benefits to all staff, erase the paid vacation which we can't get off for anyway<br>-stop punishing staff for eating their employee meals on the wrong day, a free meal for a job well-done or a double-shift should be good any day."
